,city,geo_lat,geo_lon,region,region_iso_code,federal_district,capital_marker,okato,oktmo,kladr_id,fias_id,unparsed_parts,query_city,query_region
129,Бутурлиновка,50.8311818,40.5976923,Воронежская,RU-VOR,Центральный,1,20208501000,20608101001,3600600100000,b3c350d7-8c81-4016-b198-f197536e8321,,Бутурлиновка,Воронежская область
130,Воронеж,51.6593332,39.1969229,Воронежская,RU-VOR,Центральный,2,20401000000,20701000001,3600000100000,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,,Воронеж,Воронежская область
131,Калач,50.4242134,41.0162014,Воронежская,RU-VOR,Центральный,1,20215501000,20615101001,3601100100000,57a863b5-02a7-482a-8320-a3d165c4bfd0,,Калач,Воронежская область
132,Лиски,50.9945626,39.5184909,Воронежская,RU-VOR,Центральный,1,20221501000,20621101001,3601500100000,e0a82358-88c2-44ab-b402-c450e1aa52a8,,Лиски,Воронежская область
133,Нововоронеж,51.3091524,39.2162843,Воронежская,RU-VOR,Центральный,0,20427000000,20727000001,3600000300000,c7cdacb9-6a1e-4402-8bc6-6ec36a42d05c,,Нововоронеж,Воронежская область
134,Новохоперск,51.0952211,41.6173404,Воронежская,RU-VOR,Центральный,1,20227501000,20627101001,3601800100000,43fe280f-6fa3-4a06-8daf-94586e2bea44,,Новохоперск,Воронежская область
135,Острогожск,50.8677905,39.0407746,Воронежская,RU-VOR,Центральный,1,20231501000,20631101001,3602000100000,8434550d-dd9b-4bc7-8e5b-d43a991753e2,,Острогожск,Воронежская область
136,Павловск,50.453455,40.136874,Воронежская,RU-VOR,Центральный,1,20233501000,20633101001,3602100100000,f4a89d85-b770-4d58-b205-31165a9958b8,,Павловск,Воронежская область
137,Поворино,51.1954419,42.2472726,Воронежская,RU-VOR,Центральный,1,20239501000,20639101001,3602400100000,9cb55edf-0fb2-46af-8f00-02b15c2f1644,,Поворино,Воронежская область
138,Россошь,50.1701949,39.6226965,Воронежская,RU-VOR,Центральный,1,20247501000,20647101001,3602800100000,1ed74fcf-2dd0-460a-99b9-029ca382517d,,Россошь,Воронежская область
139,Семилуки,51.6951644,39.0190454,Воронежская,RU-VOR,Центральный,1,20249501000,20649101001,3602900100000,15d507b5-f67e-4ee6-9f25-683562699fac,,Семилуки,Воронежская область
140,Эртиль,51.830932,40.8074182,Воронежская,RU-VOR,Центральный,1,20258501000,20658101001,3603300100000,fdbadb36-e4f6-4843-8f1f-80bd4fb4381e,,Эртиль,Воронежская область
141,Биробиджан,48.7946446,132.9217207,Еврейская,RU-YEV,Дальневосточный,2,99401000000,99701000001,7900000100000,5d133391-46ee-496b-83a6-efeeaa903643,,Биробиджан,Еврейская автономная область
142,Облучье,49.0189345,131.0540102,Еврейская,RU-YEV,Дальневосточный,1,99220501000,99620101001,7900300100000,b60c1e9f-9355-47ef-b5a3-82906d074bd4,,Облучье,Еврейская автономная область
143,Балей,51.5823759,116.6379549,Забайкальский,RU-ZAB,Дальневосточный,1,76206501000,76606101001,7500400100000,29a51a64-5ca3-4cc6-87ff-9cdfcc17642e,,Балей,Забайкальский край
144,Борзя,50.3876058,116.5234779,Забайкальский,RU-ZAB,Дальневосточный,1,76209501000,76609101001,7500500100000,d4b135b9-4504-4bae-8585-da058d350f58,,Борзя,Забайкальский край
145,Краснокаменск,50.0929703,118.0323936,Забайкальский,RU-ZAB,Дальневосточный,1,76221501000,76621101001,7501100100000,3c9d5e9e-2922-4e9e-9e49-dbe6faf01fb2,,Краснокаменск,Забайкальский край
146,Могоча,53.7361398,119.7660867,Забайкальский,RU-ZAB,Дальневосточный,1,76226501000,76626101001,7501400100000,29eb6b99-27ad-493c-9fd1-a83fe8acdf24,,Могоча,Забайкальский край
147,Нерчинск,51.9594977,116.5852383,Забайкальский,RU-ZAB,Дальневосточный,1,76228501000,76628101,7501500100000,ba325548-ac92-4a21-904b-bb535e5fe249,,Нерчинск,Забайкальский край
148,Петровск-Забайкальский,51.2748592,108.846681,Забайкальский,RU-ZAB,Дальневосточный,1,76236501000,76715000001,7501900100000,b26bb2c1-f79b-4c97-9d2d-e73790cfe622,,Петровск-Забайкальский,Забайкальский край
149,Сретенск,52.2461454,117.7117842,Забайкальский,RU-ZAB,Дальневосточный,1,76240501000,76640101001,7502100100000,f9dd7993-4953-4980-bbcc-2666b94b2a06,,Сретенск,Забайкальский край
150,Хилок,51.3634856,110.4590898,Забайкальский,RU-ZAB,Дальневосточный,1,76247501000,76647101001,7502500100000,a4b18a69-c5df-4022-ba9b-a29f99acfa42,,Хилок,Забайкальский край
151,Чита,52.0340142,113.4994,Забайкальский,RU-ZAB,Дальневосточный,2,76401000000,76701000001,7500000100000,2d9abaa6-85a6-4f1f-a1bd-14b76ec17d9c,,Чита,Забайкальский край
152,Шилка,51.8497035,116.0334461,Забайкальский,RU-ZAB,Дальневосточный,1,76254501000,76654101001,7502800100000,69efa85f-c9d7-44bb-bcda-95205cd1a647,,Шилка,Забайкальский край
153,Вичуга,57.2044698,41.9132201,Ивановская,RU-IVA,Центральный,1,24403000000,24703000001,3700300100000,3d518b4e-86b2-48d5-bcf3-48f107165918,,Вичуга,Ивановская область
154,Гаврилов Посад,56.5586946,40.1228906,Ивановская,RU-IVA,Центральный,1,24203501000,24603101001,3700400100000,3f81927e-bc4b-45c7-a962-b80c0e216115,,Гаврилов Посад,Ивановская область
155,Заволжск,57.4918141,42.1375625,Ивановская,RU-IVA,Центральный,1,24205501000,24605101001,3700500100000,3bf1c329-e556-4d56-82d0-3b1b42b298da,,Заволжск,Ивановская область
156,Иваново,56.9993792,40.9728272,Ивановская,RU-IVA,Центральный,2,24401000000,24701000001,3700000100000,40c6863e-2a5f-4033-a377-3416533948bd,,Иваново,Ивановская область
157,Кинешма,57.4425463,42.168914,Ивановская,RU-IVA,Центральный,0,24405000000,24705000001,3700000200000,df284e77-a45c-411d-8901-94c91f4a92e5,,Кинешма,Ивановская область
158,Комсомольск,57.0273052,40.3776851,Ивановская,RU-IVA,Центральный,1,24213501000,24613101001,3700800100000,d812b7bf-68de-4e11-95d6-39f7c8ec111e,,Комсомольск,Ивановская область
159,Кохма,56.9324606,41.0931657,Ивановская,RU-IVA,Центральный,1,24207504000,24706000001,3700100200000,022e301b-514f-477f-9d1e-f60430c40429,,Кохма,Ивановская область
160,Наволоки,57.4679066,41.9608002,Ивановская,RU-IVA,Центральный,0,24211504000,24611104001,3700700200000,36d31ef0-a525-4be4-a6e9-28ced781dfae,,Наволоки,Ивановская область
161,Плес,57.4606031,41.5122672,Ивановская,RU-IVA,Центральный,0,24220504000,24620104001,3701300200000,8bb29a7a-de9c-4c21-ad15-3af39f0a41fa,,Плес,Ивановская область
162,Приволжск,57.3805743,41.2808565,Ивановская,RU-IVA,Центральный,1,24220506000,24620106001,3701300100000,43706edd-5cf4-4400-8e60-03ea3660c25f,,Приволжск,Ивановская область
163,Пучеж,56.9820688,43.1683321,Ивановская,RU-IVA,Центральный,1,24221501000,24621101001,3701400100000,a85feb12-89e9-441d-956a-8510493cdc8d,,Пучеж,Ивановская область
164,Родники,57.1025975,41.7298834,Ивановская,RU-IVA,Центральный,1,24223501000,24623101001,3701500100000,90328f6e-d961-48ba-ab03-366d93df3c07,,Родники,Ивановская область
165,Тейково,56.8542719,40.5353874,Ивановская,RU-IVA,Центральный,1,24407000000,24707000001,3701700100000,09a16212-dcce-4f9a-be1a-515911beaba3,,Тейково,Ивановская область
166,Фурманов,57.2539276,41.1054432,Ивановская,RU-IVA,Центральный,1,24231000000,24631101001,3701800100000,9d56ad01-abe9-4f14-89e5-9af4544b94b2,,Фурманов,Ивановская область
167,Шуя,56.8560234,41.3800939,Ивановская,RU-IVA,Центральный,1,24411000000,24711000001,3701900100000,a6c7e92c-79cf-4b47-beb6-40192295c559,,Шуя,Ивановская область
168,Южа,56.5926877,42.0458099,Ивановская,RU-IVA,Центральный,1,24235501000,24635101001,3702000100000,16c1333c-8766-4135-a29a-e08f959e60bc,,Южа,Ивановская область
169,Юрьевец,57.3177781,43.1110401,Ивановская,RU-IVA,Центральный,1,24237501000,24637101001,3702100100000,be9d618e-8dc4-498f-aed6-03ce38f82683,,Юрьевец,Ивановская область
170,Алзамай,55.5551233,98.6643699,Иркутская,RU-IRK,Сибирский,0,25228508000,25628105001,3801600200000,a7812582-bd5d-4d13-b284-d2b052265e9d,,Алзамай,Иркутская область
171,Ангарск,52.544879,103.888543,Иркутская,RU-IRK,Сибирский,0,25203501000,25703000001,3800000400000,82b6b7c8-82a4-44b2-8bc7-691373706b89,,Ангарск,Иркутская область
172,Байкальск,51.5230393,104.1487532,Иркутская,RU-IRK,Сибирский,0,25234508000,25634108001,3801800200000,cd4477e8-3335-442a-a0a4-9429a52f5c52,,Байкальск,Иркутская область
173,Бирюсинск,55.9609167,97.8205348,Иркутская,RU-IRK,Сибирский,0,25236508000,25636105001,3801900200000,5b646190-2037-409f-bf0f-6fb8194a0581,,Бирюсинск,Иркутская область
174,Бодайбо,57.8468636,114.1866287,Иркутская,RU-IRK,Сибирский,0,25202501000,25602101001,3800000600000,8ace6ae4-7a35-494a-bfbd-9a743a929c39,,Бодайбо,Иркутская область
175,Братск,56.1513108,101.6340035,Иркутская,RU-IRK,Сибирский,0,25414000000,25714000001,3800000500000,bdf6b629-b33e-4cfa-b4b2-7f693e1d821c,,Братск,Иркутская область
176,Вихоревка,56.1208145,101.1702926,Иркутская,RU-IRK,Сибирский,0,25204503000,25604103001,3800500200000,04bc8726-0523-4aeb-8450-fe07ff425372,,Вихоревка,Иркутская область
177,Железногорск-Илимский,56.5847888,104.114275,Иркутская,RU-IRK,Сибирский,1,25226501000,25626101001,3801500100000,31ba5d12-ae5b-4cc0-8892-2a504423ee61,,Железногорск-Илимский,Иркутская область
178,Зима,53.920693,102.0491772,Иркутская,RU-IRK,Сибирский,0,25420000000,25720000001,3800000700000,7c3452ac-3953-4b78-a80c-64ec839620a6,,Зима,Иркутская область
179,Иркутск,52.2864036,104.2807466,Иркутская,RU-IRK,Сибирский,2,25401000000,25701000001,3800000300000,8eeed222-72e7-47c3-ab3a-9a553c31cf72,,Иркутск,Иркутская область
180,Киренск,57.7756595,108.1109412,Иркутская,RU-IRK,Сибирский,1,25220501000,25620101001,3801200100000,1ea67233-631c-49bf-8d7c-1a17fc785e97,,Киренск,Иркутская область
181,Нижнеудинск,54.8968931,99.0314056,Иркутская,RU-IRK,Сибирский,0,25228501000,25628101001,3800000800000,5d596a21-da89-4820-91ef-6ce3940a0c9f,,Нижнеудинск,Иркутская область
182,Саянск,54.1107238,102.18015,Иркутская,RU-IRK,Сибирский,0,25426000000,25726000001,3800000200000,c21b5e04-ce0f-4f98-b0ac-0ceabc531212,,Саянск,Иркутская область
183,Свирск,53.0842668,103.3364093,Иркутская,RU-IRK,Сибирский,0,25427000000,25746000001,3800001600000,17e498bd-5f9e-4221-8998-5fa24a35ed2e,,Свирск,Иркутская область
184,Слюдянка,51.6563983,103.7187545,Иркутская,RU-IRK,Сибирский,1,25234501000,25634101001,3801800100000,31802bef-b635-49b2-866d-1d1006e3081e,,Слюдянка,Иркутская область
185,Тайшет,55.9405334,98.0030145,Иркутская,RU-IRK,Сибирский,0,25236501000,25636101001,3800000900000,945ac8e1-b529-4cec-afda-f92c6a6b0f70,,Тайшет,Иркутская область
186,Тулун,54.557162,100.5780603,Иркутская,RU-IRK,Сибирский,0,25432000000,25732000001,3800001000000,869c2c69-e8cd-43ae-9596-e0be50c0fcfe,,Тулун,Иркутская область
187,Усолье-Сибирское,52.7565808,103.6388109,Иркутская,RU-IRK,Сибирский,0,25436000000,25736000001,3800001100000,ac680034-f7da-4bd8-8374-a5c97aa09516,,Усолье-Сибирское,Иркутская область
188,Усть-Илимск,57.9430504,102.7415734,Иркутская,RU-IRK,Сибирский,0,25438000000,25738000001,3800001200000,78d11295-77b5-4ac4-b128-582e2989c0a5,,Усть-Илимск,Иркутская область
189,Усть-Кут,56.7928178,105.7757343,Иркутская,RU-IRK,Сибирский,0,25244501000,25644101001,3800001300000,cfb0a55a-3314-42bf-b3d8-5ed5368abdd6,,Усть-Кут,Иркутская область
190,Черемхово,53.1369095,103.0901268,Иркутская,RU-IRK,Сибирский,0,25445000000,25745000001,3800001400000,f05b68c4-f1c7-4c3d-b557-f1f44a57b85f,,Черемхово,Иркутская область
191,Шелехов,52.2102538,104.0973294,Иркутская,RU-IRK,Сибирский,0,25255501000,25655101001,3800001500000,c727ac3a-e05c-4b81-b8e1-9b1003c28595,,Шелехов,Иркутская область
192,Баксан,43.6819137,43.5345036,Кабардино-Балкарская,RU-KB,Северо-Кавказский,1,83403000000,83703000001,0700000300000,67851dfd-e142-451a-b6b1-ea5e9bc7f0c1,,Баксан,Кабардино-Балкарская Республика
193,Майский,43.6281516,44.0517314,Кабардино-Балкарская,RU-KB,Северо-Кавказский,1,83220501000,83620101001,0700400100000,e9f48c52-6cc4-47d9-ba6d-e7b12e8e0871,,Майский,Кабардино-Балкарская Республика
194,Нальчик,43.4845464,43.60713,Кабардино-Балкарская,RU-KB,Северо-Кавказский,2,83401000000,83701000001,0700000100000,913a82e3-b671-43d5-97b4-8a08b8ee2d28,,Нальчик,Кабардино-Балкарская Республика
195,Нарткала,43.5578075,43.8575925,Кабардино-Балкарская,RU-KB,Северо-Кавказский,1,83240501000,83640101001,0700700100000,cb0f531d-4831-41c0-a859-3ad1f2e0f70b,,Нарткала,Кабардино-Балкарская Республика
196,Прохладный,43.7589602,44.0102409,Кабардино-Балкарская,RU-KB,Северо-Кавказский,0,83410000000,83710000001,0700000200000,22973a33-7a1c-449d-9535-def88bd91ed3,,Прохладный,Кабардино-Балкарская Республика
