,city,region_name,lat_x,lon_x,lat_y,lon_y,distance_km
432,Зарайск,Московская область,54.762456,38.8850978,54.7585694,38.8818137,0.4807987492020976
575,Ливны,Орловская область,52.4284558,37.6039506,52.4253859,37.6089,0.4786895526601866
1034,Тюмень,Тюменская область,57.1529744,65.5344099,57.153534,65.542274,0.47835954237178524
962,Андреаполь,Тверская область,56.6506724,32.2620163,56.646801,32.26532,0.4755009997780539
85,Покров,Владимирская область,55.9166398,39.1734526,55.9151547,39.16632666876916,0.47376171331375255
204,Гусев,Калининградская область,54.5915455,22.1942445,54.592144,22.2015209,0.47348977338571896
580,Белинский,Пензенская область,52.9640996,43.4183212,52.9669338,43.4130625,0.4726036388427627
817,Кораблино,Рязанская область,53.9246659,40.0227745,53.92099,40.019211,0.47065476884955476
977,Нелидово,Тверская область,56.2232566,32.7767459,56.226097,32.771111,0.47020320515335096
367,Фатеж,Курская область,52.0917728,35.8538706,52.089344,35.859486,0.4691696153333512
723,Симферополь,Республика Крым,44.9482948,34.1001151,44.9521457,34.1024858,0.46707723778536964
612,Чердынь,Пермский край,60.4011933,56.4799933,60.4046807,56.4752752,0.4663835969020478
1088,Аргун,Чеченская Республика,43.2916774,45.8723105,43.2950455,45.8688918,0.46563698541180193
48,Короча,Белгородская область,50.8129041,37.1896436,50.810741,37.195316,0.4655019289810718
125,Череповец,Вологодская область,59.1269212,37.9090497,59.128696,37.916389,0.4629301695404937
286,Сосновка,Кировская область,56.2532741,51.2833642,56.2573802,51.2842677,0.4599755067924226
301,Абинск,Краснодарский край,44.8679655,38.1618157,44.8649528,38.1578189,0.4598256193904426
226,Жиздра,Калужская область,53.7521926,34.7386592,53.748543,34.735447,0.45748646626776795
777,Мензелинск,Республика Татарстан,55.7270698,53.1003968,55.7255585,53.1071815,0.4568798130105081
273,Зуевка,Кировская область,58.4032152,51.1331606,58.4060241,51.1388605,0.45586885688490103
760,Азнакаево,Республика Татарстан,54.8598642,53.0745527,54.8629555,53.0792275,0.4557027712004947
787,Шагонар,Республика Тыва,51.5346393,92.9199675,51.538721,92.9194074,0.4555146051382708
677,Кизилюрт,Республика Дагестан,43.203825,46.8729636,43.1999049,46.8713343,0.4554616603668102
893,Кировград,Свердловская область,57.4299433,60.0624051,57.4264892,60.0664537,0.45415210184582594
127,Богучар,Воронежская область,49.9352454,40.5590801,49.9324498,40.5544754,0.4530448978523521
557,Называевск,Омская область,55.5689323,71.3503426,55.564896,71.349365,0.45300546444133066
1104,Билибино,Чукотский автономный округ,68.0584191,166.4388172,68.0550305,166.4448515,0.4525975256292778
1068,Копейск,Челябинская область,55.116665,61.6179185,55.1131951,61.6216332,0.45241368562710066
700,Сегежа,Республика Карелия,63.7437572,34.3126982,63.7477006,34.31492949809534,0.45201286166140736
765,Бугульма,Республика Татарстан,54.5363495,52.7895849,54.5384152,52.7955953,0.4506719582312851
173,Бирюсинск,Иркутская область,55.9609167,97.8205348,55.964275,97.824509,0.44791762637842025
682,Карабулак,Республика Ингушетия,43.3055248,44.9094582,43.3094909,44.910334,0.44666749375479814
176,Вихоревка,Иркутская область,56.1208145,101.1702926,56.124722,101.171951,0.4464874929938639
28,Мирный,Архангельская область,62.7645265,40.3360076,62.762352,40.328644,0.44597049323711907
756,Владикавказ,Республика Северная Осетия – Алания,43.020588,44.6819182,43.024593,44.68211,0.44560854887863127
292,Кологрив,Костромская область,58.8269323,44.3184927,58.825497,44.311275,0.4450411694625021
725,Судак,Республика Крым,44.8504679,34.9762034,44.8488369,34.971099,0.44137495167845736
46,Грайворон,Белгородская область,50.4862958,35.6663877,50.4837728,35.6712018,0.44126594468027985
65,Сураж,Брянская область,53.0170888,32.3938878,53.0131501,32.3931633,0.4406369387327579
589,Спасск,Пензенская область,53.9271974,43.1859073,53.92689525,43.19261628955434,0.44054221142012623
681,Южно-Сухокумск,Республика Дагестан,44.6602467,45.6499523,44.662231,45.645138,0.4400738160312994
412,Москва,Москва,55.7540471,37.620405,55.7504461,37.6174943,0.4398943251975784
957,Мичуринск,Тамбовская область,52.8912389,40.5104443,52.8946613,40.5071721,0.4393261278402342
601,Кудымкар,Пермский край,59.0167925,54.6572508,59.0128843,54.65837091312176,0.43927703245004895
401,Шлиссельбург,Ленинградская область,59.9443714,31.0333365,59.940431,31.0336955,0.4386084505818467
1082,Троицк,Челябинская область,54.0843745,61.5586831,54.084549,61.551991,0.4369303436482821
203,Гурьевск,Калининградская область,54.770638,20.6039767,54.7745571,20.6037041,0.43613465233372634
1089,Грозный,Чеченская Республика,43.3180145,45.698291,43.3197031,45.6934308,0.4357200488752892
498,Островной,Мурманская область,68.0510344,39.5077846,68.0544447,39.5129384,0.43551772259747457
87,Собинка,Владимирская область,55.9939169,40.0179653,55.9903976,40.0150802,0.43050325221893543
598,Кизел,Пермский край,59.0512783,57.6471028,59.049252,57.6535,0.4296489645966904
684,Малгобек,Республика Ингушетия,43.5096646,44.5901963,43.5127189,44.5869588,0.42837741569074733
18,Сковородино,Амурская область,53.9871095,123.9437205,53.9862567,123.9373454,0.42745278611108817
932,Смоленск,Смоленская область,54.782635,32.045251,54.77897005,32.04718121915615,0.4259071099410688
1060,Верхнеуральск,Челябинская область,53.8760961,59.2169852,53.878002,59.21138,0.4241669521145829
266,Салаир,Кемеровская область - Кузбасс,54.2351735,85.8030733,54.232521,85.798386,0.42402032577306753
606,Оханск,Пермский край,57.7180034,55.3872469,57.7217578,55.386051,0.4234677871565527
1047,Инза,Ульяновская область,53.8549647,46.3533459,53.8579402,46.3573236,0.421335333413209
279,Малмыж,Кировская область,56.5243844,50.6782739,56.5206314,50.6775905,0.4194144582715591
1109,Мышкин,Ярославская область,57.7881684,38.4544224,57.784725,38.451595,0.4179615480779219
385,Любань,Ленинградская область,59.3493847,31.2484801,59.346325,31.244207,0.4176515047240246
473,Старая Купавна,Московская область,55.810648,38.175624,55.8070323,38.1774172,0.4173698854283044
35,Шенкурск,Архангельская область,62.1057272,42.8996973,62.1059279,42.9076435,0.41397462811525
949,Новоалександровск,Ставропольский край,45.4932733,41.2153996,45.4952532,41.2198866,0.4132641077077866
717,Белогорск,Республика Крым,45.057202,34.5999029,45.0584385,34.594959,0.41195191695393335
264,Полысаево,Кемеровская область - Кузбасс,54.6055,86.2809208,54.603142,86.276024,0.41014037632362604
862,Курильск,Сахалинская область,45.2270954,147.8796323,45.2290413,147.8751845,0.4100552190968945
207,Краснознаменск,Калининградская область,54.9453423,22.4928745,54.9417584,22.4913626,0.41004363785658504
647,Белебей,Республика Башкортостан,54.1034582,54.1113129,54.106495,54.107811,0.40761192507896643
621,Дальнереченск,Приморский край,45.9308483,133.7316907,45.9337195,133.7349056,0.40465536511569067
530,Шахунья,Нижегородская область,57.6764293,46.6129009,57.6730182,46.6152378,0.40394687498553067
1107,Данилов,Ярославская область,58.1860098,40.1795067,58.188808,40.175114,0.40386618447000366
383,Лодейное Поле,Ленинградская область,60.7320936,33.5521022,60.7339323,33.5457731,0.40021994024685187
583,Каменка,Пензенская область,53.1855463,44.0469717,53.1850012,44.0529066,0.4000681039815759
213,Пионерский,Калининградская область,54.9516574,20.2277424,54.948227,20.22591,0.39898759852049925
2,Белокуриха,Алтайский край,51.996152,84.9839604,51.9994856,84.9860861,0.39822351203936057
680,Хасавюрт,Республика Дагестан,43.2504665,46.5851292,43.246916,46.5855184,0.39605403504759634
534,Малая Вишера,Новгородская область,58.8458379,32.2247401,58.844215,32.218636,0.39480730319896756
106,Петров Вал,Волгоградская область,50.1380557,45.20914,50.139622,45.2141,0.3940664222100102
740,Алдан,Республика Саха (Якутия),58.6094283,125.3817188,58.608414,125.388222,0.3931813866839741
455,Наро-Фоминск,Московская область,55.386185,36.734484,55.3879473,36.7398309,0.39045521646317016
951,Пятигорск,Ставропольский край,44.041091,43.0661553,44.039775,43.0706669,0.38918143648825565
1013,Ишим,Тюменская область,56.1104858,69.4795776,56.110912,69.473366,0.3880314826440549
774,Лениногорск,Республика Татарстан,54.5967034,52.4431906,54.5994324,52.4469099,0.3866297321511748
350,Далматово,Курганская область,56.262114,62.9387011,56.258656,62.939163,0.3855688052574063
314,Курганинск,Краснодарский край,44.8877025,40.5913245,44.8846971,40.5891773,0.3745605735427924
994,Болохово,Тульская область,54.0820349,37.826724,54.085094,37.829109,0.3740422779544933
261,Мыски,Кемеровская область - Кузбасс,53.7125695,87.8055646,53.71386,87.800316,0.37402295001656066
773,Лаишево,Республика Татарстан,55.4042867,49.5499838,55.4051397,49.55569253230886,0.3726857495528097
844,Вольск,Саратовская область,52.0459865,47.3873595,52.042755,47.386032,0.3706184164005421
692,Кондопога,Республика Карелия,62.2059817,34.2682122,62.20929,34.268185,0.3678688788977433
208,Ладушкин,Калининградская область,54.5692156,20.1690153,54.5712666,20.1734409,0.36523085123500765
946,Михайловск,Ставропольский край,45.1297323,42.0288443,45.1324913,42.0263304,0.36470352890689783
827,Шацк,Рязанская область,54.0287312,41.7181803,54.028687,41.712601,0.3644376141399993
331,Дивногорск,Красноярский край,55.9576784,92.3800687,55.959644,92.37542,0.3626309941821042
206,Калининград,Калининградская область,54.7074702,20.5073241,54.710128,20.5105838,0.3622032144462121
622,Лесозаводск,Приморский край,45.4780092,133.4186199,45.4747744,133.4182158,0.36107069194669433
816,Касимов,Рязанская область,54.9373475,41.3913211,54.939693,41.39518,0.35885853666694467
739,Темников,Республика Мордовия,54.6310583,43.2161099,54.6342327,43.21511935549957,0.3586883312126967
733,Ардатов,Республика Мордовия,54.8465544,46.2411232,54.8436669,46.2386314,0.35852674465760465
179,Иркутск,Иркутская область,52.2864036,104.2807466,52.289597,104.280586,0.3552578583968773
722,Саки,Республика Крым,45.1341997,33.6033383,45.1319466,33.6001281,0.355218920533489
586,Никольск,Пензенская область,53.7137496,46.0799857,53.714596,46.085175,0.35422250551471685
737,Рузаевка,Республика Мордовия,54.0581967,44.9490466,54.058735,44.954391,0.353910869706262
483,Электрогорск,Московская область,55.8780241,38.7806752,55.8792983,38.7858721,0.35376596610962396
945,Минеральные Воды,Ставропольский край,44.2087273,43.138408,44.2107377,43.134969,0.3537007531642091
998,Кимовск,Тульская область,53.9698378,38.5380808,53.9699,38.5327,0.3520047577333815
907,Первоуральск,Свердловская область,56.9080085,59.942926,56.904858,59.943119,0.3505155308752737
348,Уяр,Красноярский край,55.8131263,94.3282601,55.809986,94.327774,0.3505038658178464
1111,Пошехонье,Ярославская область,58.5062879,39.1208434,58.503201,39.119701,0.34960413056708256
365,Рыльск,Курская область,51.5681314,34.6802597,51.570538,34.683506,0.3492160484377222
511,Горбатов,Нижегородская область,56.1307769,43.0626185,56.132816,43.058346,0.3485757615924763
278,Луза,Кировская область,60.6290609,47.2612445,60.630329,47.255405,0.34828244762783905
391,Подпорожье,Ленинградская область,60.9127549,34.1567664,60.914291,34.162354,0.34698986982237373
294,Макарьев,Костромская область,57.8807152,43.8014197,57.880402,43.80724,0.34585858675284176
248,Теберда,Карачаево-Черкесская Республика,43.4437731,41.7415142,43.4410989,41.7436988,0.34572965576074105
494,Кола,Мурманская область,68.8786028,33.0262299,68.880638,33.019726,0.3451384693700087
493,Ковдор,Мурманская область,67.5661417,30.4741941,67.563049,30.474108,0.3439119595047158
165,Тейково,Ивановская область,56.8542719,40.5353874,56.8554753,40.5405863,0.3432360995779121
507,Ветлуга,Нижегородская область,57.8559204,45.7761957,57.85287,45.7757157,0.34037576583583784
197,Терек,Кабардино-Балкарская Республика,43.4839358,44.1402161,43.4826692,44.1363776,0.34021224494621044
880,Верхняя Салда,Свердловская область,58.0465803,60.5560164,58.043598,60.554832,0.3388627556602135
1076,Озерск,Челябинская область,55.763154,60.7076198,55.76046,60.705101,0.3384783382502927
834,Похвистнево,Самарская область,53.6498299,52.1235156,53.646797,52.123344,0.33743269279172355
217,Светлогорск,Калининградская область,54.9439286,20.1514295,54.9417552,20.1550863,0.336086959931187
440,Котельники,Московская область,55.6597925,37.8631156,55.661668,37.8673073,0.33558738870081506
287,Уржум,Кировская область,57.1097477,50.0058097,57.1101118,50.0003067,0.3347398593350527
512,Городец,Нижегородская область,56.6449218,43.4723104,56.647141,43.476002,0.33440737785659247
748,Покровск,Республика Саха (Якутия),61.4843503,129.1482392,61.48327,129.1540617,0.3316106928586108
376,Ивангород,Ленинградская область,59.3766119,28.2231659,59.3744139,28.2192542,0.3298927351410945
180,Киренск,Иркутская область,57.7756595,108.1109412,57.776356,108.116295,0.3267513825697938
699,Пудож,Республика Карелия,61.8058821,36.5329941,61.808434,36.536045,0.32589293938320224
786,Чадан,Республика Тыва,51.2844502,91.5788609,51.286018,91.582817,0.3257128266144953
117,Кадников,Вологодская область,59.5037764,40.3441148,59.5014752,40.340584,0.3243071038550135
820,Рыбное,Рязанская область,54.7256164,39.5134398,54.7268415,39.5088612,0.3240328854747413
914,Сухой Лог,Свердловская область,56.9076193,62.0358093,56.9047389,62.0350233,0.32382144588258843
591,Александровск,Пермский край,59.1613221,57.5763459,59.1632189,57.58063244559492,0.3227730720150638
74,Камешково,Владимирская область,56.3490152,40.9955183,56.3462575,40.997098,0.3217210575298889
431,Жуковский,Московская область,55.599803,38.1224298,55.5972801,38.1199863,0.3197881363328895
7,Камень-на-Оби,Алтайский край,53.7913974,81.3545053,53.7936761,81.3516358,0.31579456630911545
304,Армавир,Краснодарский край,45.0012149,41.1324168,44.9993585,41.1294061,0.31408055376036026
853,Ртищево,Саратовская область,52.2616271,43.7842248,52.259884,43.787853,0.3139153578985443
921,Вязьма,Смоленская область,55.2116983,34.2951663,55.2103563,34.2995187,0.31387065254664115
219,Славск,Калининградская область,55.0449714,21.6742367,55.04549,21.679073,0.3134554782421984
434,Ивантеевка,Московская область,55.9741665,37.9207539,55.9714098,37.9200739,0.3094375106187468
252,Белово,Кемеровская область - Кузбасс,54.4220968,86.3037373,54.419323,86.303429,0.30907675218673747
68,Фокино,Брянская область,53.4554145,34.4159238,53.4526625,34.4154587,0.3075541188944638
164,Родники,Ивановская область,57.1025975,41.7298834,57.105225,41.72839,0.3057683589462365
847,Красноармейск,Саратовская область,51.023541,45.695044,51.025776,45.69252,0.30483583303541417
917,Талица,Свердловская область,57.0122687,63.7320757,57.014816,63.730244,0.3041795953230397
860,Долинск,Сахалинская область,47.3255783,142.7945071,47.3241456,142.7979361,0.3036064044804055
509,Ворсма,Нижегородская область,55.989943,43.2718859,55.988102,43.275486,0.3033881382057392
749,Среднеколымск,Республика Саха (Якутия),67.4582218,153.7069425,67.455497,153.7071456,0.30310761857618795
619,Владивосток,Приморский край,43.1164904,131.8823937,43.1150678,131.8855768,0.302948879399759
271,Белая Холуница,Кировская область,58.8415239,50.8460699,58.8406817,50.8410741,0.30229836070560245
922,Гагарин,Смоленская область,55.5525228,34.9950502,55.55338655,34.99051315482606,0.30109475127189284
759,Агрыз,Республика Татарстан,56.5232864,52.9943775,56.5254597,52.9972512,0.2991064403346325
112,Белозерск,Вологодская область,60.0308381,37.7890586,60.03199,37.7842189,0.2977747301121541
306,Геленджик,Краснодарский край,44.5630007,38.0790852,44.5609447,38.0766832,0.2974551581717931
802,Каменск-Шахтинский,Ростовская область,48.3205326,40.2689583,48.3210807,40.2650679,0.2940419641162745
290,Волгореченск,Костромская область,57.4424559,41.1594201,57.440105,41.157181,0.2937474770456767
693,Костомукша,Республика Карелия,64.5889398,30.6016832,64.5873013,30.5969076,0.29175443607113366
1069,Коркино,Челябинская область,54.8903147,61.4034576,54.889923,61.407963,0.2914087815504305
543,Болотное,Новосибирская область,55.6692421,84.3906889,55.6715707,84.388557,0.2914045628341397
130,Воронеж,Воронежская область,51.6593332,39.1969229,51.6605982,39.2005858,0.2891731421516215
80,Курлово,Владимирская область,55.452698,40.6124108,55.4550805,40.6106078,0.28828581744500514
122,Тотьма,Вологодская область,59.9734998,42.7589506,59.975856,42.7568023,0.2879764746061658
639,Пустошка,Псковская область,56.3374813,29.3668055,56.3350632,29.3684565,0.2874933835476681
789,Абакан,Республика Хакасия,53.7223325,91.4436721,53.7206497,91.4403553,0.2874676328360564
198,Тырныауз,Кабардино-Балкарская Республика,43.3981585,42.9213582,43.3958986,42.9230751,0.287034734571955
33,Северодвинск,Архангельская область,64.5625385,39.8180934,64.563385,39.823769,0.28694591144960474
86,Радужный,Владимирская область,55.9960277,40.3321855,55.9939587,40.3294411,0.2864541628221614
826,Спасск-Рязанский,Рязанская область,54.4070719,40.3763426,54.4078801,40.380539,0.2860625544442374
793,Азов,Ростовская область,47.1121589,39.4232555,47.1139219,39.4259657,0.2837131475680103
409,Чаплыгин,Липецкая область,53.24048,39.9670973,53.243015,39.966801,0.2825678726918754
5,Заринск,Алтайский край,53.7063476,84.9315081,53.707915,84.9348606,0.2811833231415626
1053,Вяземский,Хабаровский край,47.5353379,134.7553856,47.533455,134.757874,0.28059564735825837
4,Горняк,Алтайский край,50.9979622,81.4643358,51.0004641,81.4638583,0.2801981365340922
241,Сухиничи,Калужская область,54.097296,35.3443568,54.099659,35.345821,0.2795609275446032
523,Первомайск,Нижегородская область,54.8675792,43.8013992,54.8666491,43.8054106,0.2767407133382959
638,Псков,Псковская область,57.8194415,28.3317198,57.817398,28.334368,0.2760959102820342
209,Мамоново,Калининградская область,54.4646036,19.9453482,54.4636264,19.9414303,0.27553591676593897
948,Нефтекумск,Ставропольский край,44.7544552,44.9865347,44.752205,44.985077,0.275417794374885
528,Урень,Нижегородская область,57.4612572,45.7833293,57.4614974,45.7878911,0.2741372434730928
136,Павловск,Воронежская область,50.453455,40.136874,50.4520214,40.1399663,0.2708189901573168
485,Электроугли,Московская область,55.7170877,38.2192563,55.7184467,38.2228192,0.2695055106420565
82,Меленки,Владимирская область,55.3387515,41.6340046,55.3368374,41.6314063,0.2688876937551847
230,Козельск,Калужская область,54.0347201,35.780768,54.037102,35.780102,0.2684022598876767
247,Карачаевск,Карачаево-Черкесская Республика,43.7732525,41.9143472,43.7715594,41.911979,0.267582659390839
916,Тавда,Свердловская область,58.0434672,65.274217,58.0413743,65.2719986,0.26684299722668475
778,Набережные Челны,Республика Татарстан,55.7434619,52.3959165,55.7419774,52.399207,0.26394662741667413
856,Шиханы,Саратовская область,52.1147391,47.2023118,52.114838,47.198475,0.2622179564898907
1033,Тобольск,Тюменская область,58.2017299,68.2538558,58.1998048,68.2512924,0.2614993511918952
780,Нурлат,Республика Татарстан,54.4281461,50.8049337,54.4297351,50.8019579,0.2612841043937927
742,Вилюйск,Республика Саха (Якутия),63.7517616,121.627284,63.754082,121.626549,0.2605359712251943
43,Белгород,Белгородская область,50.5976472,36.5856652,50.5955595,36.5873394,0.2604885148053744
100,Краснослободск,Волгоградская область,48.7068721,44.5630857,48.7045848,44.5637959,0.25962055886663504
446,Куровское,Московская область,55.5792277,38.9207723,55.5771391,38.9225824,0.2586141499278276
851,Петровск,Саратовская область,52.3094237,45.3851877,52.3094494,45.3889831,0.25804310729719016
618,Большой Камень,Приморский край,43.1111742,132.3480082,43.1121194,132.3509104,0.2579670007678953
976,Лихославль,Тверская область,57.1221304,35.4667605,57.1244437,35.4665276,0.25761108198453014
735,Ковылкино,Республика Мордовия,54.0391072,43.9191539,54.0380912,43.9156202,0.2569161583578078
950,Новопавловск,Ставропольский край,43.9617097,43.6342865,43.961891,43.6311,0.2558379266319458
987,Колпашево,Томская область,58.3114253,82.9025829,58.313667,82.903557,0.25567666740812617
1101,Шумерля,Чувашская Республика,55.4962415,46.4182681,55.4985162,46.4186725,0.25421439289501957
925,Дорогобуж,Смоленская область,54.9136959,33.3023162,54.9148236,33.2989051,0.25150892498292005
505,Богородск,Нижегородская область,56.1020828,43.5135442,56.103416,43.516819,0.25143485430400453
781,Тетюши,Республика Татарстан,54.936516,48.8314533,54.9342754,48.8319574,0.25121588371322484
694,Лахденпохья,Республика Карелия,61.518881,30.1996116,61.5179265,30.2038927,0.2505964684331387
965,Бологое,Тверская область,57.8855767,34.0537771,57.885204,34.049603,0.2501989915496276
51,Строитель,Белгородская область,50.7845099,36.4887648,50.785236,36.485428,0.24808666496574117
518,Лукоянов,Нижегородская область,55.0326225,44.4933807,55.034821,44.492725,0.24800734732588242
346,Сосновоборск,Красноярский край,56.1202647,93.3354121,56.121494,93.33873,0.24694218587398706
249,Усть-Джегута,Карачаево-Черкесская Республика,44.0838442,41.9711046,44.0858961,41.9722557,0.24598894054598786
671,Улан-Удэ,Республика Бурятия,51.8335853,107.5842223,51.8357841,107.5839105,0.2454322596526552
1009,Ясногорск,Тульская область,54.4795484,37.6896048,54.4792708,37.693329,0.24256931079981947
519,Лысково,Нижегородская область,56.0262359,45.035771,56.027885,45.038315,0.24209999048632397
502,Снежногорск,Мурманская область,69.1921409,33.2383502,69.19191,33.232357,0.23812296300176813
113,Великий Устюг,Вологодская область,60.7603913,46.3054414,60.7612852,46.3014666,0.2376696359529933
566,Медногорск,Оренбургская область,51.4037617,57.583163,51.4049435,57.5803138,0.2373370057411861
918,Туринск,Свердловская область,58.0393524,63.6981973,58.041454,63.697552,0.23675364254545644
274,Киров,Кировская область,58.6035264,49.6679304,58.6035257,49.6639029,0.23330417419944874
730,Звенигово,Республика Марий Эл,55.9738571,48.0170245,55.9718239,48.016105,0.2332087353116007
630,Дно,Псковская область,57.826974,29.9629389,57.8288277,29.9611357,0.2321304625006946
644,Горно-Алтайск,Республика Алтай,51.9581028,85.9603235,51.957775,85.963653,0.2310397942584464
59,Мглин,Брянская область,53.0599771,32.8468129,53.0591919,32.8500077,0.23065998424151413
495,Мончегорск,Мурманская область,67.9386153,32.9359719,67.939903,32.931679,0.22944716352884947
167,Шуя,Ивановская область,56.8560234,41.3800939,56.8558465,41.3838496,0.2291749715763597
1007,Чекалин,Тульская область,54.0984438,36.2474142,54.0970949,36.2448438,0.2249180131472788
285,Советск,Кировская область,57.584196,48.9590272,57.5861888,48.9586978,0.2224573923252715
956,Котовск,Тамбовская область,52.5924489,41.5101237,52.59332675,41.51307094486083,0.22172353774494402
334,Железногорск,Красноярский край,56.2529035,93.532273,56.250938,93.53286,0.22154130868227523
947,Невинномысск,Ставропольский край,44.6226031,41.9476723,44.6245814,41.9475941,0.22006396547660564
1103,Анадырь,Чукотский автономный округ,64.7313924,177.5015421,64.7316875,177.5060925,0.2184616925726261
807,Новочеркасск,Ростовская область,47.411919,40.1042098,47.41066,40.101986,0.21817588794269133
753,Алагир,Республика Северная Осетия – Алания,43.0417684,44.2199715,43.039841,44.220451,0.21783102434093043
312,Кропоткин,Краснодарский край,45.4333007,40.5727951,45.4344413,40.5750274,0.2154662904231212
578,Новосиль,Орловская область,52.97454,37.0437146,52.972939,37.041908,0.2152340838199209
1039,Воткинск,Удмуртская Республика,57.0518149,53.9873096,57.052505,53.990612,0.21395103332689117
825,Спас-Клепики,Рязанская область,55.1291721,40.1745338,55.130867,40.176037,0.2113072445311841
374,Высоцк,Ленинградская область,60.6296236,28.5709314,60.6280319,28.5688339,0.2107382271633691
679,Махачкала,Республика Дагестан,42.9849159,47.5047181,42.9830241,47.5048717,0.21072929513049476
329,Боготол,Красноярский край,56.2098468,89.5299336,56.211464,89.531639,0.20846839304093162
500,Полярный,Мурманская область,69.1989583,33.4508591,69.199524,33.445839,0.20797194711697045
182,Саянск,Иркутская область,54.1107238,102.18015,54.1123301,102.1785158,0.20796518782773185
806,Морозовск,Ростовская область,48.3511807,41.8309225,48.352379,41.828762,0.20794829252324906
99,Котово,Волгоградская область,50.3205766,44.8030699,50.322208,44.801643,0.20777313174396053
1080,Снежинск,Челябинская область,56.0851495,60.7324914,56.087009,60.732674,0.20707707932400649
398,Сясьстрой,Ленинградская область,60.1401739,32.5601559,60.1397073,32.5637502,0.205640761574779
674,Дербент,Республика Дагестан,42.058966,48.2907452,42.057858,48.2887648,0.20472126473629035
433,Звенигород,Московская область,55.7297089,36.8554029,55.7293613,36.8585382,0.20008207273178252
119,Красавино,Вологодская область,60.9612823,46.4814116,60.9617195,46.4778243,0.19962970260800084
369,Бокситогорск,Ленинградская область,59.4734797,33.845688,59.4729021,33.8489952,0.19752566473048713
377,Каменногорск,Ленинградская область,60.950855,29.1308372,60.9526102,29.1303401,0.19700603582669143
384,Луга,Ленинградская область,58.7374031,29.8465776,58.735699,29.8475013,0.19684198016133692
50,Старый Оскол,Белгородская область,51.2967101,37.8350182,51.298038,37.833202,0.19428829080287485
859,Анива,Сахалинская область,46.713152,142.5265804,46.7147768,142.527515,0.19421268225168667
131,Калач,Воронежская область,50.4242134,41.0162014,50.4259519,41.0161721,0.19332352291589017
454,Мытищи,Московская область,55.9105782,37.7363579,55.9094928,37.7339358,0.19327124001909501
281,Нолинск,Кировская область,57.5597284,49.93575,57.5605739,49.93855792642152,0.19206621581544736
469,Руза,Московская область,55.7014744,36.1959206,55.6998907,36.1946992,0.19201123877791074
449,Лосино-Петровский,Московская область,55.8713214,38.200599,55.8705593,38.2032701,0.18695076922885062
392,Приморск,Ленинградская область,60.3660209,28.6135772,60.366665,28.616673,0.18466352345631204
909,Ревда,Свердловская область,56.7986319,59.9071591,56.8000651,59.9086688,0.18397456702886156
640,Пыталово,Псковская область,57.0637952,27.9236214,57.062908,27.921061,0.18355982746754296
1048,Новоульяновск,Ульяновская область,54.1447956,48.3910789,54.1464093,48.3916541,0.18330429954199567
92,Волгоград,Волгоградская область,48.7070042,44.5170339,48.7081906,44.5153353,0.18148917371084403
989,Стрежевой,Томская область,60.732895,77.604122,60.732758,77.600807,0.1808503813565046
986,Кедровый,Томская область,57.561869,79.5677821,57.56192,79.570801,0.180147489257995
885,Екатеринбург,Свердловская область,56.8385216,60.6054911,56.839104,60.60825,0.17986777694459713
244,Вилючинск,Камчатский край,52.9302415,158.4057632,52.931834,158.405383,0.17890215303745385
389,Отрадное,Ленинградская область,59.7726848,30.7988557,59.772663,30.802027,0.17754305012514177
1005,Тула,Тульская область,54.1920559,37.6153842,54.1930321,37.61754,0.17734778117103742
711,Усинск,Республика Коми,65.994147,57.5569423,65.995731,57.5571267,0.17633017747449323
971,Кашин,Тверская область,57.360194,37.6119436,57.361755,37.611454,0.17604128140324318
546,Каргат,Новосибирская область,55.1945666,80.2829495,55.1929899,80.2828252,0.17549846001903713
928,Починок,Смоленская область,54.406244,32.4398039,54.404776,32.4407898,0.17526218212838685
55,Жуковка,Брянская область,53.5340397,33.7302579,53.5329608,33.7320863,0.17027619630785135
1000,Липки,Тульская область,53.9417551,37.7020148,53.9402404,37.7018766,0.1686696715970904
868,Томари,Сахалинская область,47.7620108,142.0615837,47.7612087,142.063478,0.16734233482786384
88,Струнино,Владимирская область,56.3749967,38.5839667,56.374,38.586,0.16720727719453662
829,Кинель,Самарская область,53.2210298,50.6343776,53.219738,50.633228,0.16275982007282505
323,Тихорецк,Краснодарский край,45.8546345,40.1260267,45.854679,40.128124,0.1625010502613056
811,Сальск,Ростовская область,46.4752095,41.5410415,46.476669,41.541008,0.1623092686228807
812,Семикаракорск,Ростовская область,47.5177337,40.8114167,47.516393,40.8122575,0.16189965807207973
897,Кушва,Свердловская область,58.2826013,59.7645766,58.281757,59.762329,0.16148654107687052
741,Верхоянск,Республика Саха (Якутия),67.5502451,133.390735,67.5495068,133.3874618,0.1614243663044733
724,Старый Крым,Республика Крым,45.029058,35.0901474,45.0293926,35.0881549,0.16094328668744812
569,Орск,Оренбургская область,51.2294282,58.4752777,51.2305015,58.4738015,0.1575075701328565
366,Суджа,Курская область,51.1918927,35.2720915,51.190708,35.270855,0.15741247542912926
905,Новая Ляля,Свердловская область,59.0538977,60.5944825,59.052734,60.595974,0.15497518488415443
362,Курчатов,Курская область,51.6604083,35.6572224,51.659466,35.658863,0.15422307001431465
155,Заволжск,Ивановская область,57.4918141,42.1375625,57.4909934,42.13964,0.15408130563165914
